src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_025,"action::100::therefore, the proposed projec",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::101::moreover, as a key element of",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::102::the project will set up the in,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::103::in particular, the project wil",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::104::the project’s strong emphasis,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::105::through component two, the pro",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::106::in addition, capacity building",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::107::specifically, it is expected t",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::108::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::109::the overall project risks are,ASSOCIATED_WITH,1.0,0.6,,P_025,2013-06
project::P_025,"action::10::hence, the proposed project se",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::110::although a comprehensive ex -a,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::111::using scale effects during the,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::112::given institutional learning a,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::113::for the ex -post analysis, eco",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::114::this will largely build on exi,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::115::17 rates-of-return will be cal,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::116::the required data will be coll,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::117::for the economic analysis the,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::118::the proposed technical assista,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::119::the assessment concluded that,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::11::the proposed project fosters i,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::120::the main responsibilities will,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::121::disbursement will be ha ndled,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::121::disbursement will be ha ndled,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::122::interim unaudited financial re,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::123::interim unaudited financial re,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::124::financial flow of funds will c,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::125::flow of funds between the worl,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::126::procurement for the proposed p,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::127::the department of budget and 1,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::128::by empowering disadvantaged gr,ASSOCIATED_WITH,1.0,0.65,,P_025,2013-06
project::P_025,"action::129::moreover, the project will ado",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::12::since job creation for young p,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::130::moreover, the project will ado",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::131::these results are at project l,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::132::icator name core unit of measu,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::133::21 direct project beneficiarie,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::134::the proposed project will adop,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::135::the project will foster local,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::136::specifically, the project will",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::137::specifically, the project will",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::138::these services will be calibra,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::139::the proposed project will adop,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::139::the proposed project will adop,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::13::by unlocking barriers to entre,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::140::private sector providers will,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::141::private sector providers will,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::142::the local market assessments w,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::143::in parallel to the market asse,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::144::together with the market asses,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,"action::145::finally, such appraisals will",ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::146::the project will offer a combi,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::146::the project will offer a combi,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::147::an initial course covering a b,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
project::P_025,action::147::an initial course covering a b,ASSOCIATED_WITH,1.0,0.55,,P_025,2013-06
