src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_005,action::100::nd safety equipment within a p,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::101::the % of satisfaction will be,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::102::ator name description (indicat,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,"action::103::indicator: concerted, approved",ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::104::the proposed project will supp,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::105::43 (a) actions to strengthen t,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::106::the project will support the e,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::107::phase 2 of the ppcr will furth,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::108::this will include integrating,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::109::the system will be composed at,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::10::the proposed project will foll,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,"action::110::more specifically, the project",ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::111::information generated under th,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::111::information generated under th,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::112::these analyses will require co,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::112::these analyses will require co,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::113::proposed activities include: 1,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::114::these activities will require,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::115::this sub-component will suppor,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::116::it will also finance the coord,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::117::this will involve putting in p,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::118::this will require financing of,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::119::the activities under this comp,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::11::the p roject will supp ort one,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::120::an additional objective is to,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::121::ts that are resilient to clima,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::122::this will require increasing t,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::123::these studies would consider r,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::124::they would also consider expec,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::125::this sub-component will: (a) s,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,"action::126::in the mizque sub- basin, part",ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
project::P_005,action::127::this will include basin assess,ASSOCIATED_WITH,1.0,0.55,,P_005,2014-06
