src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_026,action::100::(d) a mechanism for sustaining,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::100::(d) a mechanism for sustaining,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::101::this sub-component will focus,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::101::this sub-component will focus,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::102::the project will facilitate la,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::102::the project will facilitate la,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::103::it will strengthen national tr,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::103::it will strengthen national tr,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::104::to complement the information,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::104::to complement the information,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::105::this sub-component will suppor,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::105::this sub-component will suppor,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::106::technical assistance will be p,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::106::technical assistance will be p,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::107::technical assist ance will als,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::107::technical assist ance will als,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::108::the sub-component will also ta,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::108::the sub-component will also ta,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::109::it will provide high level tec,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::10::a key challenge moving forward,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::110::in particular, the project wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::110::in particular, the project wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::111::technical assistance will also,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::112::technical assistance will also,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::112::technical assistance will also,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::113::to improve programming, techni",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::113::to improve programming, techni",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::114::finally, the sub-component wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::114::finally, the sub-component wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::115::in particular, the support wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::115::in particular, the support wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::116::additional support will be pro,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::116::additional support will be pro,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::117::given the added responsibiliti,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::118::this sub- component will accor,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::119::the proposed project will be f,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::11::(b) weak financial management,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::120::the proposed project will be f,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::121::fi rst, disbursements under co",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::122::second, grant disbursements wi",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::123::dlis establish a performance-b,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::124::third, the ta component (compo",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::125::the advantage of this approach,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::126::ida’s financing will be limite,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::126::ida’s financing will be limite,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::127::the project will address this,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::128::this will allow for greater sp,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::129::the project will be implemente,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::12::equipment and storage and agri,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::130::the selection of the ps/pdes a,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::131::it will also overcome the capa,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::132::the unit will work closely wit,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::133::two other institutional arrang,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::134::it will be chaired by the mini,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::134::it will be chaired by the mini,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::134::it will be chaired by the mini,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::135::steering committee members wil,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::135::steering committee members wil,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::136::the rts will work closely with,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::136::the rts will work closely with,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::137::they will monitor how the proj,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::138::they will monitor how the proj,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::138::they will monitor how the proj,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::139::the teams will be made up of v,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::139::the teams will be made up of v,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::13::the new education sector plan,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::140::monitoring and evaluation of o,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::141::the project will not use a ded,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::142::thus, the project will harness",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::143::the project will further stren,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::144::in particular, the project wil",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::145::independent verification and v,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::146::results will be validated by t,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::147::a third party verifier will be,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::148::the verification team will ann,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::149::the feedback and assessment of,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::14::th e government’s plan is supp,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::150::the project’s focus on buildin,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::151::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::151::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::152::the core cap acities of civil,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::153::sustained capacity building ef,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::154::second, the close engagement o",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::155::finally, the combination of te",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::156::-based disbursements will ensu,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::157::the bank’s close high level en,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::158::the proposed project will have,ASSOCIATED_WITH,1.0,0.65,,P_026,2014-03
project::P_026,"action::159::accordingly, the project will",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::15::the implementation of these st,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::160::other critical sectors, includ",ASSOCIATED_WITH,1.0,0.65,,P_026,2014-03
project::P_026,"action::160::other critical sectors, includ",ASSOCIATED_WITH,1.0,0.65,,P_026,2014-03
project::P_026,action::161::priority will then be given to,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,"action::162::to this end, the ministry of p",ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::163::the ministry of finance will w,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::164::the size and quality of the ci,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::164::the size and quality of the ci,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::165:: as public sector management,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::166::this will in turn create an at,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::167::on the basis of the assessment,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::168::mitigation measures and techni,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::169::a financial management special,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::16::the global capacity building p,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::170::the ps/pdes will prepare fm re,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::170::the ps/pdes will prepare fm re,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::171::fm related covenants include:,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::172::each participant ministry and,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::172::each participant ministry and,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::173::procurement for the proposed p,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::174::the ps/pdes will be responsibl,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::174::the ps/pdes will be responsibl,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::175::the ministries will provide th,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
project::P_026,action::176::procurement of bank funded ta,ASSOCIATED_WITH,1.0,0.55,,P_026,2014-03
