src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_001,action::100::c: (i) household survey (us$1,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::101::this survey for the first time,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::102::the survey will be outsourced,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::103::r esults of the survey will he,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::104::the study will examine the top,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::105::the study will prioritize and,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::106::in the selected basin , the st",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::107::d: (i) salaries of contract st,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::108::the social team of kmdp will u,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::109::d: (ii) short -term individual,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::10::institutional development refo,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::110::d: (iii) knowledge sharing (us,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::111::it will also include training,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::112::d: (iv): office building for k,ASSOCIATED_WITH,1.0,0.65,,P_001,2014-03
project::P_001,action::113::this subcomponent will support,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::114::disbursements under the contin,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::115::should it be triggered, all ex",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::116::all supporting documents for r,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::117::project administration mechani,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::118::the kmdp team will have monthl,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::119::consequently, the overall fm r",ASSOCIATED_WITH,1.0,0.65,,P_001,2014-03
project::P_001,"action::11::however, the comprehensive com",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::120::budgeting: kmdp will prepare a,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::121::56the budgeting process and th,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::122::the standard mechanism for flo,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::123::an advance of p roject funds w,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::124::sdu will make pa yments upon r,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::125::expenditures for each componen,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::126::withdrawal applications: withd,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::127::accounting system and maintena,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::128::kmdp will follow the afghanist,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::129::the accounting system will be,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::129::the accounting system will be,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::12::17 kci, a three-year program t",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::130::for internal control purposes,",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::131::for internal control purposes,",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::132::kmdp will maintain copies of a,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::133::sdu will be responsible for ma,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::134::kmdp will conduct monthly reco,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::135::the project internal audit wil,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::135::the project internal audit wil,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::136::financial statements and proje,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::137::these reports will be produced,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::138::quarterly project ifrs will be,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::139::arrangements for external audi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::13::the project is consistent with,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::140::the audited annual pro ject fi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::141::op / bp 10.0 emergency lending,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::141::op / bp 10.0 emergency lending,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::142::records or summary reports of,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::143::kmdp will not use critical goo,ASSOCIATED_WITH,1.0,0.65,,P_001,2014-03
project::P_001,action::144::if the bank determines that th,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::145::all amounts so refunded to the,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::146::summary reports : summary repo,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::147::supporting documents, such as",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::148::project expenditures on contra,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::148::project expenditures on contra,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::149::bank accounts: two bank accoun,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::14::20 special efforts will contin,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::150::a designated account (da) mana,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::151::a project account (pa) managed,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::152::the pa will receive advance s,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::153::kmdp will use the pa funds to,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::154::the pa will seek replenishment,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::155::kmdp will provide monthly repo,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::156::in the event of any ineligible,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::157::direct payments and special co,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::158::direct payments will require s,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::159::for special commitment, a with",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::15::equipment for the roads and sa,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::160::disbursement for component e c,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::161::d isbursement for eligible exp,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::162::for critical goods, the bank w",ASSOCIATED_WITH,1.0,0.65,,P_001,2014-03
project::P_001,action::163::procurement for the project wi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::163::procurement for the project wi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::164::the 29 world bank’s standard b,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::165::trunk infrastructure essential,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::166::the proposed grant would finan,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::167::firm contracts that will be aw,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::168::individual consultants to be f,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::169::the threshold for cqs will be,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::16::project support to develop a p,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::170::o perating costs will include,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::171::km will have overall responsib,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::172::kmdp will need to get accredit,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::172::kmdp will need to get accredit,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::173::in accordance with the preside,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::174::this will help to further deve,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::175::procurement risk mitigation mo,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::176::the kmdp team will ensure that,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::177::f or individual consultants ,",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::178::with regard to procurement com,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::179::km/kmdp will inform ida as soo,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::17::progress towards the pdos will,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::180::km/kmdp will install a system,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::181::kmdp will prepare a procuremen,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::182::all bid/proposal evaluations w,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::183::all the contract opportunities,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::184::the kmdp team will set up a sy,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::185::other actions include: (i ) im,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::186::the procurement plan will be u,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::187::execution of funds through the,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::188::for each contract, the thresho",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::189::this prior review threshold wi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::189::this prior review threshold wi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::18::the project has four component,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::190::requirements and post review c,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::191::km will be responsible ensurin,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::192::gcss will be established and,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::193::gcss will be established and t,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::194::km will carry out a screening,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::195::km will prepare safeguards ins,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::196::this will be a condition for d,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::197::should there be a change in le,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::198::to ensure sufficient support f,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::199::large information sharing work,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::19::this component will support th,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::1::document of the world bank rep,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::200::kmdp will also dev elop a shor,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::201::these stakeholders have so far,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::201::these stakeholders have so far,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::202::through such meetings, small i",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::203::this kind of a partnership wil,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::204::to mitigate against the risk o,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::205::staff in kmdp who implemented,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,"action::206::implementation of the es mp, e",ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::207::the bank will periodically car,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::208::given the track record establi,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::209:: the bank will provide suppor,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::20::this component will support th,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::210::guidance for the fm study of k,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::21::22 these estimates of area are,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::22::6 a (i) upgrading of basic mun,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::23::it will also finance rehabilit,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::24::a (ii) service delivery suppor,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::25::it will also finance gps track,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::26::recurrent costs will be financ,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::27::the subcomponent will also fin,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::28::this component will fina nce (,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::29::this component will support th,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::2::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::30::29 technical assistance for th,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::31::7 c (ii) drainage studies (us$,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::31::7 c (ii) drainage studies (us$,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::32::it will also finance a detaile,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
project::P_001,action::32::it will also finance a detaile,ASSOCIATED_WITH,1.0,0.55,,P_001,2014-03
