src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_015,"action::100::during project preparation, an",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::101::implementing the mitigation me,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::102::proposed * school mapping will,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::103::proposed * school mapping will,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::104::building security, paper field",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::105::demolition sites with hazardou,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::106::district education authority i,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::107::* demolition plans will be sub,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::108::* bidding documents will be su,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::109::construction of unknown risk m,ASSOCIATED_WITH,1.0,0.65,,P_015,2001-09
project::P_015,action::10::pmu will be responsible for ov,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::110::architectural firm contracted,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::111::ool heads * architectural sani,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::112::* approval of architectural se,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::113::hygiene will be conducted by d,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::114::the summary table was presente,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::115::cost-benefit analysis 4.7 the,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::116::dents, and to build 14 integra",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::117::4.10 the internal rates of ret,ASSOCIATED_WITH,1.0,0.65,,P_015,2001-09
project::P_015,action::118::ut and transition from one cyc,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::119::however, given the plan of exp",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::11::the pmu will provide school fu,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::11::the pmu will provide school fu,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::120::rs will be additional to the """,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::121::annex 6: procurement and disbu,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::122::standard bidding documents wil,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::122::standard bidding documents wil,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::123::the bank's standard bid evalua,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::124::6.2 selection of consultant se,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::125::the bank's standard request fo,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::126::6.3 the procurement plan for t,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::127::the plan will be updated by th,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::128::thus procurement procedures wi,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::129::(a) procurement will be in acc,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::12::the pmu will also continue to,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::130::9.1 shall be modified to provi,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::131::18.4, on domestic preference,",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::132::for procurement actions (for w,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::133::the crc review process does no,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::134::6.12 as conditions of effectiv,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::135::to support project management,",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::136::the consultants will be appoin,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::137::6.13 the procurement officer w,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::138::contracts for works, goods or",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::139::both types of contract - those,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::13::indications of borrower commit,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::140::6.14 the financial management,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::141::in all cases, the financial ma",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::141::in all cases, the financial ma",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::142::the project director will coun,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::143::dination with the procurement,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::144::the project director will coun,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::145::the financial management offic,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::146::ii of the guidelines, will be",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::147::schools, will be constructed a",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::148::bidders will be prequalified.,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::149::the bid package will offer the,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::14::costs and benefits ofproviding,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::150::bank standard bidding document,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::151::6.16 national competitive bidd,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::152::there will be about nine indiv,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::152::there will be about nine indiv,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::153::contracts for the 65 fundament,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::154::there will be about 20 package,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::155::ii of the guidelines, will be",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::156::6.19 national competitive bidd,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::157::ncb procedures will not discri,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::158::ncb procedures will not discri,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::159::6.20 international shopping (i,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::15::although tfet for 2001/02 repr,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::160::contracts will be awarded afte,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::161::6.21 national shopping (ns) wi,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::162::contracts will be awarded afte,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::163::consultants' services (us$2.5,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::164::2 quality and cost-based selec,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::165::under the project a single con,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::166::3.7 of the guidelines will be,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::167::v of the guidelines, will be u",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::168::operating costs (us$0.3 millio,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::169::procurement review 6.26 all co,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::16::institutional: 4.1 executing a,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::170::this implies that prior review,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::171::in addition, the first contrac",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::172::national shopping (is), the fi",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::173::the rest of the procurement of,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::173::the rest of the procurement of,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::174::6.27 prior review by the bank,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::175::6.29 frequency of procurement,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::176::a procurement specialist will,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::177::miscellaneous total value of c,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::178::special account: 6.31 to facil,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::179::the authorized allocation for,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::17::4.2 project management: the pr,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::180::the special account will be au,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::181::6.33 at the project level, the",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::182::untaet will maintain a project,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::183::6.34 however, to ensure operat",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::184::this management flexibility wi,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::185::6.35 for adequate financial ma,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::186::accounting, reporting, auditin",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::187::the financial management offic,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::188::formats of the reports will be,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::189::6.37 untaet will carry out int,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,"action::18::however, there is a need to st",ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::190::the pmu will prepare biannual,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
project::P_015,action::191::the auditor will be required t,ASSOCIATED_WITH,1.0,0.55,,P_015,2001-09
