src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_020,action::100::investments will follow the es,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::101::a special focus on biodiversit,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::102::ystem management in both prote,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::103::a comprehensive program for ca,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::104::of specific interest is the fi,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::105::although in terms of direct co,ASSOCIATED_WITH,1.0,0.6,,P_020,2012-05
project::P_020,action::106::it is anticipated that many of,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::107::dnrdm , dccms, and dwr will co",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::108::departments responsible for fo,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::109::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::10::the proposed shire river basin,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::110::the project will make signific,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
project::P_020,action::110::the project will make signific,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
project::P_020,action::111::technical support will be prov,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::112::delivery of many of the field,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::112::delivery of many of the field,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::113::government staff will be invol,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::113::government staff will be invol,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::114::the implementing agencies unde,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
project::P_020,action::115::internal and external audits w,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::115::internal and external audits w,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::115::internal and external audits w,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::116::building on previous experienc,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::117::this approach will allow local,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::117::this approach will allow local,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::118::the project will therefore foc,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::119::it is designed for open access,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::119::it is designed for open access,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::11::the project also addresses pri,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::11::the project also addresses pri,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::120::a 3rd party m&e agency will be,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::120::a 3rd party m&e agency will be,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::121::economic difficulties as recen,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::122::s possible, for example target",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::123::despite measures taken during,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
project::P_020,action::124::the analysis was conducted sep,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::124::the analysis was conducted sep,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::125::the economic internal rate of,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::125::the economic internal rate of,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::126::the project will have many int,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::127::while the project will endeavo,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::128::the conducted economic analysi,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::128::the conducted economic analysi,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::129::currently escom is responsible,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::12::building on these investments,",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::130::in the short term, the fiscal",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::130::in the short term, the fiscal",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::131::in addition, the gom will cont",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::131::in addition, the gom will cont",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::132::the approach proposed for deve,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::133::a modern m&e system has also b,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::134::the bank has reviewed carefull,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::135::the main alternative choices c,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::136::the mwdi has been designated a,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::136::the mwdi has been designated a,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::136::the mwdi has been designated a,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::137::an additional accounting staff,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::137::an additional accounting staff,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,"action::138::by effectiveness, the srbmp-i",ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::139::the financial management arran,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::13::the proposed program emerged o,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::140::the overall fm residual risk r,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
project::P_020,action::141::the fm action plan in annex 3,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::142::a procurement capacity assessm,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::143::during the early part of proje,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::144::d on the pmu of nwdp-ii for pr,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::145::mitigation measures have been,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::145::mitigation measures have been,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::146::procurement of icb contracts f,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::146::procurement of icb contracts f,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::147::bank’s standard bidding docume,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::147::bank’s standard bidding docume,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::148::since the government has prepa,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::148::since the government has prepa,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::149::selection of consultants will,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::149::selection of consultants will,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::14::the proposed project will be d,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
project::P_020,action::150::bank’s standard request for pr,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::150::bank’s standard request for pr,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::151::overall capacity of mwdi to ca,ASSOCIATED_WITH,1.0,0.6,,P_020,2012-05
project::P_020,action::151::overall capacity of mwdi to ca,ASSOCIATED_WITH,1.0,0.6,,P_020,2012-05
project::P_020,action::152::preparatory activities have in,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::153::this will build on work by var,ASSOCIATED_WITH,1.0,0.55,,P_020,2012-05
project::P_020,action::154::environmental considerations w,ASSOCIATED_WITH,1.0,0.65,,P_020,2012-05
