src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_004,action::100::program performance reports: a,ASSOCIATED_WITH,1.0,0.65,,P_004,2013-05
project::P_004,action::101::many of these will be part of,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::102::these performance reports will,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::102::these performance reports will,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::103::independent verification: the,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::104::for components 2 and 3 (i.e.,",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::105::as mentioned above, these two",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::106::three sets of lessons have inf,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::107::the modmr (through ddm) and th,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::108::for components 1 and 2) and wo,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::109::the ddm pmu will comprise of e,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::10::participation in programs such,ASSOCIATED_WITH,1.0,0.65,,P_004,2013-05
project::P_004,action::110::the bbs pmu will include one f,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::111::both pmus will be advised and,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::112::these committees will provide,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::112::these committees will provide,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::113::project review committees (trp,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::114::these committees will ensure t,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::114::these committees will ensure t,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::114::these committees will ensure t,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::115::at the district level, the dis",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::116::at the upazila level, the proj",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::116::at the upazila level, the proj",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::117::the project implementation off,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::118::for the implementation of comp,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::119::a range of m&e tools will be e,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::11::thus, the broad objective of t",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::11::thus, the broad objective of t",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::120::the following monitoring tools,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::121::the ddm mis will support the d,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::122::in addition, ddm will conduct",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::122::in addition, ddm will conduct",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::123::the world bank will partner wi,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::124::the world bank will partner wi,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::125::in order to assess the impact,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::126::process evaluation will be con,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::127::under the snsp therefore, modm",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::127::under the snsp therefore, modm",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::128::this activity will also fulfil,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::129::additionally the bank will car,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::129::additionally the bank will car,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::129::additionally the bank will car,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::12::a complete switch from food- b,ASSOCIATED_WITH,1.0,0.65,,P_004,2013-05
project::P_004,action::130::these spot checks will be cond,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::130::these spot checks will be cond,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::131::impact evaluation: the world b,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::132::the survey data will be used t,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::133::the data will examine program,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::133::the data will examine program,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::134::the individual, household, and",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::134::the individual, household, and",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::135::the survey data will be merged,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::135::the survey data will be merged,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,action::136::qualitative assessments: to co,ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
project::P_004,"action::137::additionally, independent oper",ASSOCIATED_WITH,1.0,0.55,,P_004,2013-05
