src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_029,action::100::the project will ensure that i,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::101::the project will provide capac,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::102::capacity building will include,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::103::the project will support ongoi,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::104::after the implementation, main",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::105::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::106::the project scope was streamli,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::106::the project scope was streamli,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::107::in addition, the provision of",ASSOCIATED_WITH,1.0,0.65,,P_029,2012-04
project::P_029,action::108::to address the government’s cr,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::109::in terms of contributing to im,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::10::the success of the reforms wil,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::110::the proposed institutional arr,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::111::a psc will be established to e,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::112::the overall project risks are,ASSOCIATED_WITH,1.0,0.65,,P_029,2012-04
project::P_029,action::113::as indicated in more detail in,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::114::in order to mitigate this, the",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::115::in order to mitigate this, the",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::116::the project will also include,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::117::the newly appointed deputy cha,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::118::in order to reduce the resista,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::119::furthermore, some of the refor",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::11::therefore, this project will f",ASSOCIATED_WITH,1.0,0.65,,P_029,2012-04
project::P_029,"action::120::finally, automation of certain",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::121:: project design : the propose,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::122::success of the proje ct will d,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::123::to mitigate this risk, the pro",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::124::the task team will (i) continu,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::125::the project will have signific,ASSOCIATED_WITH,1.0,0.65,,P_029,2012-04
project::P_029,action::126::reforms envisioned in the area,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::127::based on existing findings in,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::128::nfer that about 3,200 firms wi",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::129::it is expected that the projec,ASSOCIATED_WITH,1.0,0.65,,P_029,2012-04
project::P_029,action::12::this project will focus on lay,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::130::the online nature of the regis,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::131::the project‘s support for lega,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::132::the payment system upgrade imp,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::133::the technical design proposed,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::134::the proposed ict architecture,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::135::the project currently does not,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::135::the project currently does not,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::136::the established pmu will be re,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::137::in addition, it will 19 be res",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::138::a time -bound action plan aime,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::139::according to this plan, condit",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::13::joint implementation of these,ASSOCIATED_WITH,1.0,0.65,,P_029,2012-04
project::P_029,action::140::the scispm will procure and in,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::141::all fm staff will receive focu,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::142::the fm manual, which is part o",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::143::the ceiling for the design ate,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::143::the ceiling for the design ate,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::144::however, due to the lapsing of",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::144::however, due to the lapsing of",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::145::hence, provision for use of a",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,"action::145::hence, provision for use of a",ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
project::P_029,action::146::at the signing of the new oper,ASSOCIATED_WITH,1.0,0.55,,P_029,2012-04
