src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_013,"action::100::most proposed activities, such",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::101::the environmental safeguard is,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::102::based on the environmental ass,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::103::these documents adequately add,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::103::these documents adequately add,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::104::a set of generic mitigation me,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::104::a set of generic mitigation me,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::105::the ecops will be included in,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::105::the ecops will be included in,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::106::consultants indicator two: ene,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::107::s and regulations informed, na",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::108::national support for the devel,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::109::a main area of analysis will b,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::10::bending the trajectory of carb,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::110::a common set of tor for urban,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::110::a common set of tor for urban,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::111::an annual national workshop on,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::112::this event will also coincide,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::113::a training course will be deve,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::114::overseas study tours will be o,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::115::additional pilots of local urb,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::116::the candidate cities will be s,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::117::with the world bank based on t,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::118::and construction control plans,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::119::beijing studies and analyses,",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::11::investments in urban infrastru,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::120::ningbo studies and pilot(s) wi,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::121::support will be provided to th,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::122::the proposed activities includ,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::123::the support to the damuwan pil,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::124::component 1 gef grant allocati,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::125::subcomponent and gef grant fir,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::126::specifically, this component w",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::127::national support for epb&d for,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::128::(a) development of model metho,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::129::this activity will also assess,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::12::if the historical trend contin,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::130::the benchmarking methodology w,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::131::ningbo will pilot the integrat,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::132::multi-layered disclosure guide,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::132::multi-layered disclosure guide,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::133::a set of national guidelines w,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::134::(b) design and implementation,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::135::this program will also build o,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::136::mohurd will develop a national,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::137::mohurd will provide technical,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::138::improving policies and impleme,ASSOCIATED_WITH,1.0,0.65,,P_013,2013-03
project::P_013,action::138::improving policies and impleme,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::138::improving policies and impleme,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::139::this activity is closely linke,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::13::the goc plans to increase the,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::140::as the city of beijing is sign,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::141::this activity will provide sup,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::142::this will include studies and,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::143::support will also be provided,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::144::this activity will be carried,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::145::ningbo will contribute to acti,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::146::the specific activities will i,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::147::a bioclimatic design requires,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::148::the designs of the two demonst,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::149::one firm will be selected to c,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::14::successfully addressing urban,ASSOCIATED_WITH,1.0,0.65,,P_013,2013-03
project::P_013,action::150::the incremental cost sharing o,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::151::the building epb&d activities,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::152::mohurd team will lead the deve,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::153::the beijing team will implemen,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::154::the beijing team will implemen,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::155::ningbo will implement a pilot,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::156::as ningbo is currently impleme,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::157::a joint tender by the three pi,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::158::mohurd will coordinate the sel,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::159::this component is carried out,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::15::the state council identified k,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::160::component 3 gef grant allocati,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::161::this will include the implemen,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::162::the implementation of componen,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::163::ching complex to be retrofitte,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::164::both projects were proposed by,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::165::the bank team reviewed the doc,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::166::the sub-grant from ningbo muni,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::167::gef funds will be used to cost,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::168::ningbo municipal government wi,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::169::overall, the residual financia",ASSOCIATED_WITH,1.0,0.6,,P_013,2013-03
project::P_013,"action::169::overall, the residual financia",ASSOCIATED_WITH,1.0,0.6,,P_013,2013-03
project::P_013,action::16::challenges to achieving succes,ASSOCIATED_WITH,1.0,0.65,,P_013,2013-03
project::P_013,action::170::fm manuals (fmms) were prepare,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::171::all project financial staff wi,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::172::the fm risk, both pre and post",ASSOCIATED_WITH,1.0,0.6,,P_013,2013-03
project::P_013,action::173::budgeting: the annual project,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::174::budget variance analysis will,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::175::funds flow: the gef grant proc,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::176::mof, bfb and nfb will be direc",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::177::supporting documents required,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::178::accounting and financial repor,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::179::the pmos will be responsible f,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::17::the well-known barriers (e.g.,",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::180::original accounting documents,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::180::original accounting documents,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::181::pmos will work tog,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::182::pmos will work together with m,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::183::the unaudited semi-annual proj,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::184::annual audit reports will be i,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::185::the annual audit report of pro,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::186::three designated accounts (das,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::187::all contracts to be financed t,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::187::all contracts to be financed t,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::188::disbursement of output-based c,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::189::if the demonstration buildings,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::18::the global environment facilit,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::190::mitigation measures agreed inc,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::191::procurement will be carried ou,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::192::the project will finance the p,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::193::the project will finance the p,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::194::consulting services will be fo,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::195::a sufficiently detailed justif,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::196::plans for training and worksho,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::196::plans for training and worksho,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::197::expenditures incurred in accor,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::198::procurement plan will be agree,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::199::the pp will be updated annuall,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::19::the proposed activities will e,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::1::document of the world bank for,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::200::procurement supervision will b,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::201::procurement post reviews will,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::202::the procurement post review sa,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::203::social safeguards: among the p,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::204::therefore, no bank social safe",ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::205::environmental safeguards: the,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::206::based on field reconnaissance,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::207::according to the world bank's,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::208::for the associated ibrd loan f,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::209::r pv scale-up project (p125022,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::20::the proposed project is among,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::210::a mid-term review will be cond,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::211::the pmos will collect the foll,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::212::annex 4: operational risk asse,ASSOCIATED_WITH,1.0,0.65,,P_013,2013-03
project::P_013,action::213::the proposed project builds on,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::214::the proposed project will serv,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::215::the bank government agencies t,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::216::er agencies to ensure an open,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::217::resp: status: stage: recurrent,ASSOCIATED_WITH,1.0,0.65,,P_013,2013-03
project::P_013,action::218::willingness of some key stakeh,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::219::the gef support will provide a,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::21::a recent world bank report on,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::21::a recent world bank report on,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,"action::220::specifically, the disclosure a",ASSOCIATED_WITH,1.0,0.65,,P_013,2013-03
project::P_013,action::221::the the potential risk associa,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::222::bhurdc has strong ownership of,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::223::the bank team will provide nec,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::224::the implementing agencies will,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
project::P_013,action::225::the project will allocate gef,ASSOCIATED_WITH,1.0,0.55,,P_013,2013-03
