src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_027,action::100::it will provide technical advi,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::101::aside from staff of fmwr it wi,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::102::the cmc will be confirmed by a,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::103::this team will be complemented,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::104::the pmu will be in charge of t,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::104::the pmu will be in charge of t,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::105::they will hir,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::106::they will hire civil works fir,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::107::the pmu will work closely with,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::108::as per the gap analysis result,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::109::the pmu will provide progress,ASSOCIATED_WITH,1.0,0.65,,P_027,2014-05
project::P_027,action::10::the proposed triming project s,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::110::at scheme level, the contractu",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::111::the large dams having broad pu,ASSOCIATED_WITH,1.0,0.65,,P_027,2014-05
project::P_027,action::111::the large dams having broad pu,ASSOCIATED_WITH,1.0,0.65,,P_027,2014-05
project::P_027,action::112:: the responsibility for opera,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::112:: the responsibility for opera,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::113:: the operation and maintenanc,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::113:: the operation and maintenanc,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::114::the rbdas will have the option,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::114::the rbdas will have the option,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::115::related costs will be fully co,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::115::related costs will be fully co,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::116:: the specific arrangements wi,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::116:: the specific arrangements wi,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::117::this agreement will be establi,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::117::this agreement will be establi,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::118::scheme oversight committees (s,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::119::this soc will meet at least on,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::11:: in 2014 specific reforms at,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::120::the interface between the stat,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::121::the water users associations f,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::122::members will be in charge of m,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::123::the project will use a result-,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::124::the m&e system will consist of,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::125::the proje ct will employ a mul,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::126::this will ensure that partners,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::127::the project will use a web -en,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::128::the database will be available,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::129::the project management unit (p,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::12:: in 2015, or as soon as the n",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::130::the pmu will be assisted by an,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::130::the pmu will be assisted by an,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::131::the firm will support the pmu,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::132::the firm will support the pmu,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::133::it will also assist in setting,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::134::for instance: (i) a joint mana,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::135::federal government, rbdas, and",ASSOCIATED_WITH,1.0,0.65,,P_027,2014-05
project::P_027,action::136::a contractual approach will be,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::136::a contractual approach will be,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::137::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::138::the risks identified and mitig,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::139::the risks identified and mitig,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::13::the proposed project is a pilo,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::140::all risks are rated before mit,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::141::accordingly, the project has p",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::142::in addition, the project will",ASSOCIATED_WITH,1.0,0.65,,P_027,2014-05
project::P_027,"action::143::implementation delays, particu",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::144::to mitigate these risks, a pro",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::145::g overnance will also be enhan,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::146::agement information system (m&,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::147::g overnance will also be enhan,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::148::fiduciary arrangements will be,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::149::government contribution where,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::14::legal delegations have been is,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::150::as mitigation measures, securi",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::151::should the situation deteriora,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::152::proposed interventions include,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::152::proposed interventions include,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::153::private operators will be relu,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::153::private operators will be relu,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::154::for the smaller/tertiary canal,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::154::for the smaller/tertiary canal,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::155::the project will combine and a,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::155::the project will combine and a,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::156::this will be achieved through,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::157::this will benefit 140,000 farm",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::157::this will benefit 140,000 farm",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::158::on the existing surface irriga,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::159::overall, the project's croppin",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::15::four key conditions are requir,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::160::these results show that the pr,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::161::based on these results the pro,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::161::based on these results the pro,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::162::as the other proposed investme,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::162::as the other proposed investme,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::163::responsibility for establishin,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::164::the project accountant and int,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::165::as work load necessitates, add",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::166::to further strengt hen the fin,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::166::to further strengt hen the fin,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::167::d internal auditors will be re,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::168::further to the recommended act,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::169::taking into account the risk m,ASSOCIATED_WITH,1.0,0.65,,P_027,2014-05
project::P_027,action::16::the pro ject will make these p,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::16::the pro ject will make these p,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::170::procurement for the proposed p,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::171::procurement activities under t,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::172::the unit will implement all th,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,"action::173::however, the activity implemen",ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::174::they will provide inputs into,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
project::P_027,action::174::they will provide inputs into,ASSOCIATED_WITH,1.0,0.55,,P_027,2014-05
