src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_023,"action::100::under indh 2, periodic technic",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::101::as t his structure has overall,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::102::new rules introduced under the,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::103::they will be strengthened unde,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::104::indicators will track overall,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::105::as during phase 1, the bank wi",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::106::additionally, the program intr",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::107::as clarified above, indh 2 inc",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::107::as clarified above, indh 2 inc",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::108::under indh 2 it is proposed to,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::109::an impact evaluation study on,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::10::given that the bank‘s own cont,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::110::gove rnment is taking action o,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::111::in the meantime, specific meas",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::112::the evaluation of national sys,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::113::duciary performance under indh,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::114::fiduciary issues specific to t,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::115::mitigation measures comprise:,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::116::ongoing mis upgrade will allow,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::117::ongoing mis upgrade will allow,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::118::the verification of technical,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::119::the terms of references of the,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::11::moderate and manageable, mainl",ASSOCIATED_WITH,1.0,0.6,,P_023,2012-06
project::P_023,action::120::the implementation of audit re,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::121::overall reforms and specific m,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::122::however, risks inherently stem",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::123::as, the assessment of fiduciar",ASSOCIATED_WITH,1.0,0.65,,P_023,2012-06
project::P_023,action::124::the bank will continue coun,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::125::the bank will continue country,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::126::t he same arrangement will be,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::127::in order to improve the audit,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::128::the independence of the extern,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::129::/igat audits ( dli-7), and ind",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::12::government welcomes the switch,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::130::the independence of the extern,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::131::the main purpose of the enviro,ASSOCIATED_WITH,1.0,0.65,,P_023,2012-06
project::P_023,action::132::18 the environmental and socia,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::133::the program will support a con,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::134::the nature and scope of the ac,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::135::its related documents, tools,",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::136::under the program, like indh 1",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::137::t he potential environmental a,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::138::each proposed subproject or ac,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::139::in line with the provisions la,ASSOCIATED_WITH,1.0,0.65,,P_023,2012-06
project::P_023,action::13::the proposed program is one of,ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,action::140::in case projects or activities,ASSOCIATED_WITH,1.0,0.6,,P_023,2012-06
project::P_023,"action::141::as appropriate, the implementa",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
project::P_023,"action::142::in addition, the program intro",ASSOCIATED_WITH,1.0,0.55,,P_023,2012-06
