src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_024,action::100::the point of view of the farme,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::100::the point of view of the farme,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::101::this is not straightforward, e",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::102::the asima will build on this a,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::103::the objective is to evaluate t,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::104::feedback from farmers will be,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::105::knowledge and data acquired th,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::106::the asima will benefit from th,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::107::in addition, the asima will bu",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::108::the ada will be responsible fo,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::108::the ada will be responsible fo,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::109::the ada will implement compone,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::109::the ada will implement compone,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::109::the ada will implement compone,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::10::(xi)the recipient shall ensure,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::10::(xi)the recipient shall ensure,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::110::the list of staff assigned to,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::111::any change to the composition,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::112::it will provide a basis for re,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::112::it will provide a basis for re,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::113::reporting on the status of phy,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::113::reporting on the status of phy,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::114::the ada will have the overall,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::114::the ada will have the overall,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::115::physical implementation and on,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::116::to this end, and in line with",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::116::to this end, and in line with",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::117::the sustainability of the acti,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::118::government commitment to the s,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::119::assuming that the implementati,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::11::(xvii) the project implementin,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::120::tive influence of the donor co,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::121::* the ability to reshape the s,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::122::key risks and mitigation measu,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::123::to this effect, actions have a",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::124::in an effort to render the pmv,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::125::it is estimated that 20 percen,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::126::around eight asima sub-project,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::126::around eight asima sub-project,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::127::with an expected 12,000 small",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::127::with an expected 12,000 small",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::128::as the gef grant totals us$6.4,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::128::as the gef grant totals us$6.4,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::129::moreover, this ratio does not",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::129::moreover, this ratio does not",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::12::(ii) the execution and deliver,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::130::ale up successful land and bio,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::131::in addition to the project ben,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::132::by scaling up the asima, moroc",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,"action::132::by scaling up the asima, moroc",ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::133::the choice of the conservation,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
project::P_024,action::134::the range of technical choices,ASSOCIATED_WITH,1.0,0.55,,P_024,2013-02
