src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_016,action::100::the proposed land for construc,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::101::the proposed land for construc,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::102::the disclosed esmf document de,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::103::as the environmental and socia,ASSOCIATED_WITH,1.0,0.65,,P_016,2014-05
project::P_016,"action::104::in addition, the recipient wil",ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::105::the proposed project will ensu,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::106::it will also ensure that the c,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::107::] physical cultural resources,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::108::pdo level results indicators*,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::109::number of staff from csa and m,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::10::achieving the goals of the goe,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::110::in light of the above nsds fra,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::111::the main aim of the proposed p,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::112::this component will support ac,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::113::monitoring and evaluation (us$,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::114::it will (i) finance consultati,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,"action::115::as part of this component, par",ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::116::since the csa is responsible f,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::117::the management of the proposed,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::118::a project implementation unit,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,"action::119::technical, procurem ent, finan",ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,"action::11::improvements in the quality, r",ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::120::annual work plan (awp) will be,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::121::awp will provide proj ect with,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
project::P_016,action::121::awp will provide proj ect with,ASSOCIATED_WITH,1.0,0.55,,P_016,2014-05
