src,dst,edge_type,weight,confidence,evidence_id,project_id,time
project::P_030,action::100::em will be determined by the s,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::101::if ulgas perform below the exp,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::101::if ulgas perform below the exp,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::102::if they perform higher than ex,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::102::if they perform higher than ex,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::103::if ulga performance exceeds ex,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::103::if ulga performance exceeds ex,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::104::any financing gap or surplus a,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::104::any financing gap or surplus a,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::105::the program will produce enhan,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::106::the independent annual assessm,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::107::the aggregate score of all the,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::108::performance indicators which t,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::109::heme (gps) for council adopted,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::10::3 description of covenant reci,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::110::the indicators below will meas,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::111::this indicator will convert th,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::111::this indicator will convert th,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::112::the physical infrastructure pr,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,"action::113::therefore, the indicator will",ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::114::the score in the full performa,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::115::due to the fact that instituti,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::116::this will provide an incentive,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,"action::117::in addition, the indicator tar",ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::118::each ulga will undergo an asse,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
project::P_030,action::118::each ulga will undergo an asse,ASSOCIATED_WITH,1.0,0.55,,P_030,2012-10
